Y,M,D,h,m,s,Hs,Tp,Dir
1990,3,23,9,0,0,1.058,11.09,53.713
1990,3,23,12,0,0,0.963,11.17,53.318
1990,3,23,15,0,0,0.877,11.302,52.367
1990,3,23,18,0,0,0.975,12.445,49.441
1990,3,23,21,0,0,0.993,13.085,48.013
1990,3,24,0,0,0,0.922,13.007,47.082
1990,3,24,3,0,0,0.836,12.867,46.749
1990,3,24,6,0,0,0.813,12.795,46.255
1990,3,24,9,0,0,0.794,12.685,45.981
1990,3,24,12,0,0,0.779,12.555,46.101
1990,3,24,15,0,0,0.776,12.495,46.318
1990,3,24,18,0,0,0.821,12.597,46.425
1990,3,24,21,0,0,0.879,12.74,46.494
1990,3,25,0,0,0,0.932,12.81,46.691
1990,3,25,3,0,0,0.962,12.737,47.143
1990,3,25,6,0,0,0.961,12.595,47.935
1990,3,25,9,0,0,0.942,12.455,48.863
1990,3,25,12,0,0,0.908,12.317,49.955
1990,3,25,15,0,0,0.873,12.228,50.974
1990,3,25,18,0,0,0.844,12.24,51.608
1990,3,25,21,0,0,0.823,12.34,51.777
1990,3,26,0,0,0,0.808,12.412,51.628
1990,3,26,3,0,0,0.802,12.373,51.687
1990,3,26,6,0,0,0.799,12.257,52.284
1990,3,26,9,0,0,0.829,12.076,51.152
1990,3,26,12,0,0,0.797,11.95,51.408
1990,3,26,15,0,0,0.771,11.836,51.952
1990,3,26,18,0,0,0.773,11.786,52.736
1990,3,26,21,0,0,0.791,11.666,53.529
1990,3,27,0,0,0,0.819,11.516,54.428
1990,3,27,3,0,0,0.755,11.358,55.461
1990,3,27,6,0,0,0.689,11.205,56.33
1990,3,27,9,0,0,0.639,11.131,57.291
1990,3,27,12,0,0,0.601,11.223,58.215
1990,3,27,15,0,0,0.572,11.283,59.091
1990,3,27,18,0,0,0.551,11.228,59.69
1990,3,27,21,0,0,0.534,11.088,59.399
1990,3,28,0,0,0,0.522,10.857,59.783
1990,3,28,3,0,0,0.515,10.665,60.054
1990,3,28,6,0,0,0.502,10.496,60.197
1990,3,28,9,0,0,0.486,10.295,60.217
1990,3,28,12,0,0,0.473,10.061,59.975
1990,3,28,15,0,0,0.452,9.989,60.014
1990,3,28,18,0,0,0.433,9.945,59.968
1990,3,28,21,0,0,0.418,9.928,59.653
1990,3,29,0,0,0,0.41,9.931,59.518
1990,3,29,3,0,0,0.389,9.959,58.958
1990,3,29,6,0,0,0.369,9.966,58.483
1990,3,29,9,0,0,0.351,9.98,57.942
1990,3,29,12,0,0,0.335,9.988,57.475
1990,3,29,15,0,0,0.321,10.015,57.064
1990,3,29,18,0,0,0.309,10.126,56.523
1990,3,29,21,0,0,0.304,10.438,54.701
1990,3,30,0,0,0,0.297,10.713,54.676
1990,3,30,3,0,0,0.286,10.713,54.673
1990,3,30,6,0,0,0.275,10.545,54.492
1990,3,30,9,0,0,0.264,10.493,54.359
1990,3,30,12,0,0,0.255,10.532,54.14
1990,3,30,15,0,0,0.259,10.485,54.012
1990,3,30,18,0,0,0.273,10.6,53.768
1990,3,30,21,0,0,0.254,10.673,53.556
1990,3,31,0,0,0,0.246,10.765,53.388
1990,3,31,3,0,0,0.246,10.85,52.857
1990,3,31,6,0,0,0.243,10.81,52.602
1990,3,31,9,0,0,0.239,10.705,52.596
1990,3,31,12,0,0,0.247,10.57,52.651
1990,3,31,15,0,0,0.24,10.48,52.943
1990,3,31,18,0,0,0.231,10.41,53.278
1990,3,31,21,0,0,0.24,10.268,53.527
1990,4,1,0,0,0,0.267,15.31,51.697
1990,4,1,3,0,0,0.264,15.413,51.063
1990,4,1,6,0,0,0.262,15.595,50.737
1990,4,1,9,0,0,0.268,15.793,50.449
1990,4,1,12,0,0,0.274,15.943,49.911
1990,4,1,15,0,0,0.283,16.063,48.964
1990,4,1,18,0,0,0.367,15.851,48.135
1990,4,1,21,0,0,0.37,15.438,47.836
1990,4,2,0,0,0,0.336,14.972,47.884
1990,4,2,3,0,0,0.332,14.427,50.609
1990,4,2,6,0,0,0.343,14.168,51.885
1990,4,2,9,0,0,0.361,14.07,52.601
1990,4,2,12,0,0,0.386,14.01,52.849
1990,4,2,15,0,0,0.437,13.95,52.374
1990,4,2,18,0,0,0.479,13.852,51.408
1990,4,2,21,0,0,0.468,5.888,49.29
1990,4,3,0,0,0,0.441,5.924,57.008
1990,4,3,3,0,0,0.441,12.97,52.656
1990,4,3,6,0,0,0.418,12.78,54.314
1990,4,3,9,0,0,0.367,12.68,54.937
1990,4,3,12,0,0,0.315,12.622,55.4
1990,4,3,15,0,0,0.281,12.602,56.079
1990,4,3,18,0,0,0.268,12.552,56.425
1990,4,3,21,0,0,0.268,12.495,56.056
1990,4,4,0,0,0,0.277,13.065,55.572
1990,4,4,3,0,0,0.293,15.283,58.317
1990,4,4,6,0,0,0.311,14.948,58.619
1990,4,4,9,0,0,0.331,14.585,57.686
1990,4,4,12,0,0,0.353,14.07,57.923
1990,4,4,15,0,0,0.368,13.747,58.474
1990,4,4,18,0,0,0.4,13.517,58.761
1990,4,4,21,0,0,0.634,12.98,58.28
1990,4,5,0,0,0,0.61,12.687,58.29
1990,4,5,3,0,0,0.574,12.475,58.175
1990,4,5,6,0,0,0.517,12.277,58.239
1990,4,5,9,0,0,0.486,11.91,57.915
1990,4,5,12,0,0,0.47,11.627,58.033
1990,4,5,15,0,0,0.438,11.407,58.399
1990,4,5,18,0,0,0.425,11.207,58.803
1990,4,5,21,0,0,0.422,10.898,59.268
1990,4,6,0,0,0,0.419,10.645,59.687
1990,4,6,3,0,0,0.411,10.485,59.87
1990,4,6,6,0,0,0.411,10.365,59.964
1990,4,6,9,0,0,0.393,10.255,59.996
1990,4,6,12,0,0,0.379,10.098,60.096
1990,4,6,15,0,0,0.367,9.834,60.137
1990,4,6,18,0,0,0.355,9.671,60.059
1990,4,6,21,0,0,0.341,9.561,59.827
1990,4,7,0,0,0,0.328,9.471,59.366
1990,4,7,3,0,0,0.35,9.39,58.675
1990,4,7,6,0,0,0.315,9.336,58.073
1990,4,7,9,0,0,0.285,9.297,57.402
1990,4,7,12,0,0,0.266,9.351,56.823
1990,4,7,15,0,0,0.252,9.62,56.574
1990,4,7,18,0,0,0.242,9.918,56.61
1990,4,7,21,0,0,0.238,10.007,56.984
1990,4,8,0,0,0,0.243,9.928,57.436
1990,4,8,3,0,0,0.239,9.827,57.731
1990,4,8,6,0,0,0.236,9.746,58.232
1990,4,8,9,0,0,0.232,9.701,58.662
1990,4,8,12,0,0,0.227,9.683,58.919
1990,4,8,15,0,0,0.222,9.699,59.285
1990,4,8,18,0,0,0.221,9.652,59.069
1990,4,8,21,0,0,0.221,9.647,58.477
1990,4,9,0,0,0,0.21,9.66,57.554
1990,4,9,3,0,0,0.198,9.609,56.839
1990,4,9,6,0,0,0.192,9.568,56.692
1990,4,9,9,0,0,0.199,9.555,56.854
1990,4,9,12,0,0,0.31,9.462,57.026
1990,4,9,15,0,0,0.377,9.447,57.123
1990,4,9,18,0,0,0.411,9.406,56.684
1990,4,9,21,0,0,0.417,9.349,56.457
1990,4,10,0,0,0,0.391,9.255,56.323
1990,4,10,3,0,0,0.413,9.14,54.385
1990,4,10,6,0,0,0.406,10.541,53.567
1990,4,10,9,0,0,0.414,18.28,49.683
1990,4,10,12,0,0,0.425,18.202,49.81
1990,4,10,15,0,0,0.364,17.833,50.481
1990,4,10,18,0,0,0.312,16.802,49.833
1990,4,10,21,0,0,0.281,16.68,49.184
1990,4,11,0,0,0,0.27,16.66,48.999
1990,4,11,3,0,0,0.265,16.62,49.164
1990,4,11,6,0,0,0.29,16.558,49.663
1990,4,11,9,0,0,0.35,16.358,50.25
1990,4,11,12,0,0,0.341,15.463,52.154
1990,4,11,15,0,0,0.34,15.135,50.755
1990,4,11,18,0,0,0.42,15.137,49.869
1990,4,11,21,0,0,0.462,15.117,49.958
1990,4,12,0,0,0,0.451,15.057,50.533
1990,4,12,3,0,0,0.428,14.945,51.232
1990,4,12,6,0,0,0.408,14.723,51.616
1990,4,12,9,0,0,0.392,14.063,54.625
1990,4,12,12,0,0,0.376,13.852,53.914
1990,4,12,15,0,0,0.369,13.773,53.282
1990,4,12,18,0,0,0.372,13.715,52.503
1990,4,12,21,0,0,0.376,13.653,51.876
1990,4,13,0,0,0,0.377,13.562,51.267
1990,4,13,3,0,0,0.379,13.438,50.841
1990,4,13,6,0,0,0.385,9.588,47.456
1990,4,13,9,0,0,0.4,9.053,46.402
1990,4,13,12,0,0,0.416,9.089,46.343
1990,4,13,15,0,0,0.436,9.081,46.271
1990,4,13,18,0,0,0.494,9.04,46.232
1990,4,13,21,0,0,0.549,8.991,46.241
1990,4,14,0,0,0,0.561,8.931,46.306
1990,4,14,3,0,0,0.557,8.851,46.461
1990,4,14,6,0,0,0.562,8.752,46.676
1990,4,14,9,0,0,0.568,8.65,46.938
1990,4,14,12,0,0,0.572,8.576,47.184
1990,4,14,15,0,0,0.571,8.539,47.472
1990,4,14,18,0,0,0.563,8.531,47.699
1990,4,14,21,0,0,0.551,8.559,47.883
1990,4,15,0,0,0,0.537,8.576,48.103
1990,4,15,3,0,0,0.523,8.585,48.407
1990,4,15,6,0,0,0.509,8.573,48.829
1990,4,15,9,0,0,0.499,8.556,49.314
1990,4,15,12,0,0,0.492,8.533,49.827
1990,4,15,15,0,0,0.489,8.511,50.329
1990,4,15,18,0,0,0.488,8.494,50.811
1990,4,15,21,0,0,0.488,8.461,51.247
1990,4,16,0,0,0,0.487,8.451,51.61
1990,4,16,3,0,0,0.484,8.434,51.956
1990,4,16,6,0,0,0.477,8.408,52.148
1990,4,16,9,0,0,0.47,8.376,52.538
1990,4,16,12,0,0,0.47,8.348,52.838
1990,4,16,15,0,0,0.527,8.244,52.743
1990,4,16,18,0,0,0.655,8.218,52.48
1990,4,16,21,0,0,0.695,5.726,31.371
1990,4,17,0,0,0,0.851,5.137,26.994
1990,4,17,3,0,0,0.746,5.939,31.929
1990,4,17,6,0,0,0.5,7.312,40.519
1990,4,17,9,0,0,0.383,7.884,48.884
1990,4,17,12,0,0,0.34,8.337,51.152
1990,4,17,15,0,0,0.325,9.274,52.661
1990,4,17,18,0,0,0.318,9.247,52.948
1990,4,17,21,0,0,0.309,12.8,47.703
1990,4,18,0,0,0,0.299,12.625,47.583
1990,4,18,3,0,0,0.287,12.527,47.447
1990,4,18,6,0,0,0.273,12.513,47.232
1990,4,18,9,0,0,0.266,12.515,47.339
1990,4,18,12,0,0,0.292,12.535,47.087
1990,4,18,15,0,0,0.319,12.547,47.199
1990,4,18,18,0,0,0.285,12.547,47.519
1990,4,18,21,0,0,0.257,12.528,47.909
1990,4,19,0,0,0,0.251,12.468,48.518
1990,4,19,3,0,0,0.28,12.378,48.369
1990,4,19,6,0,0,0.287,12.132,48.983
1990,4,19,9,0,0,0.233,11.855,50.51
1990,4,19,12,0,0,0.226,11.562,50.382
1990,4,19,15,0,0,0.23,11.49,51.311
1990,4,19,18,0,0,0.244,11.437,51.817
1990,4,19,21,0,0,0.261,11.325,52.046
1990,4,20,0,0,0,0.278,11.142,52.184
1990,4,20,3,0,0,0.293,10.93,54.545
1990,4,20,6,0,0,0.306,10.82,54.52
1990,4,20,9,0,0,0.317,10.878,54.194
1990,4,20,12,0,0,0.338,11.143,51.724
1990,4,20,15,0,0,0.365,11.297,51.828
1990,4,20,18,0,0,0.361,11.387,51.996
1990,4,20,21,0,0,0.353,11.357,52.165
1990,4,21,0,0,0,0.359,11.427,52.519
1990,4,21,3,0,0,0.362,11.417,52.772
1990,4,21,6,0,0,0.369,11.397,52.971
1990,4,21,9,0,0,0.376,11.367,53.168
1990,4,21,12,0,0,0.383,11.297,53.286
1990,4,21,15,0,0,0.387,11.18,53.243
1990,4,21,18,0,0,0.373,11.015,52.433
1990,4,21,21,0,0,0.349,10.951,52.641
1990,4,22,0,0,0,0.33,10.9,52.819
1990,4,22,3,0,0,0.326,10.961,53.211
1990,4,22,6,0,0,0.386,10.732,52.869
1990,4,22,9,0,0,0.418,10.787,53.268
1990,4,22,12,0,0,0.424,10.787,53.228
1990,4,22,15,0,0,0.386,10.738,53.358
1990,4,22,18,0,0,0.383,11.627,54.66
1990,4,22,21,0,0,0.39,16.422,66.333
1990,4,23,0,0,0,0.429,16.16,66.143
1990,4,23,3,0,0,0.458,15.76,67.129
1990,4,23,6,0,0,0.446,15.6,66.926
1990,4,23,9,0,0,0.441,15.52,66.602
1990,4,23,12,0,0,0.516,15.4,66.457
1990,4,23,15,0,0,0.614,15.262,66.201
1990,4,23,18,0,0,0.772,15.142,65.703
1990,4,23,21,0,0,0.919,6.232,32.665
1990,4,24,0,0,0,1.285,6.676,38.289
1990,4,24,3,0,0,1.725,6.002,37.878
1990,4,24,6,0,0,2.085,6.704,39.733
1990,4,24,9,0,0,2.441,7.442,40.961
1990,4,24,12,0,0,2.374,7.924,42.446
1990,4,24,15,0,0,2.007,8.067,43.94
1990,4,24,18,0,0,1.947,8.581,44.473
1990,4,24,21,0,0,1.788,8.787,43.87
1990,4,25,0,0,0,1.659,9.068,43.453
1990,4,25,3,0,0,1.584,9.446,44.191
1990,4,25,6,0,0,1.467,9.485,44.335
1990,4,25,9,0,0,1.331,9.291,45.106
1990,4,25,12,0,0,1.221,8.928,43.747
1990,4,25,15,0,0,1.126,8.534,44.297
1990,4,25,18,0,0,1.049,8.276,44.075
1990,4,25,21,0,0,1,8.164,44.025
1990,4,26,0,0,0,0.978,8.116,43.941
1990,4,26,3,0,0,0.973,8.139,43.853
1990,4,26,6,0,0,0.973,8.239,43.806
1990,4,26,9,0,0,0.973,8.393,43.977
1990,4,26,12,0,0,0.974,8.497,45.877
1990,4,26,15,0,0,1.019,8.485,46.087
1990,4,26,18,0,0,1.018,8.393,44.309
1990,4,26,21,0,0,0.994,8.283,44.646
1990,4,27,0,0,0,0.971,8.18,44.834
1990,4,27,3,0,0,0.929,8.098,45.308
1990,4,27,6,0,0,0.901,8.042,45.782
1990,4,27,9,0,0,0.876,7.993,46.269
1990,4,27,12,0,0,0.859,7.925,46.753
1990,4,27,15,0,0,0.871,7.828,47.225
1990,4,27,18,0,0,0.892,7.694,45.821
1990,4,27,21,0,0,1.032,7.573,45.968
1990,4,28,0,0,0,1.076,7.396,45.933
1990,4,28,3,0,0,1.078,7.134,45.92
1990,4,28,6,0,0,1.046,6.636,43.809
1990,4,28,9,0,0,0.968,6.653,43.142
1990,4,28,12,0,0,0.933,6.708,43.264
1990,4,28,15,0,0,0.88,6.71,43.358
1990,4,28,18,0,0,0.876,6.702,43.49
1990,4,28,21,0,0,0.888,6.644,44.034
1990,4,29,0,0,0,0.893,6.751,44.927
1990,4,29,3,0,0,0.895,6.894,46.594
1990,4,29,6,0,0,0.886,7.098,49.124
1990,4,29,9,0,0,0.825,7.332,47.996
1990,4,29,12,0,0,0.725,7.528,47.023
1990,4,29,15,0,0,0.645,7.629,46.633
1990,4,29,18,0,0,0.583,7.657,46.212
1990,4,29,21,0,0,0.537,7.641,45.656
1990,4,30,0,0,0,0.507,7.588,45.353
1990,4,30,3,0,0,0.475,7.52,44.754
1990,4,30,6,0,0,0.459,7.454,44.587
1990,4,30,9,0,0,0.438,7.379,44.884
1990,4,30,12,0,0,0.418,7.284,45.502
1990,4,30,15,0,0,0.397,7.693,46.698
1990,4,30,18,0,0,0.384,10.511,52.067
1990,4,30,21,0,0,0.423,10.53,52.202
1990,5,1,0,0,0,0.505,10.51,52.369
1990,5,1,3,0,0,0.791,5.665,27.313
1990,5,1,6,0,0,1.109,5.904,31.236
1990,5,1,9,0,0,1.396,6.228,29.926
1990,5,1,12,0,0,1.217,7.84,37.259
1990,5,1,15,0,0,0.977,8.503,40.488
1990,5,1,18,0,0,0.81,8.578,41.006
1990,5,1,21,0,0,0.682,8.549,40.903
1990,5,2,0,0,0,0.639,8.597,40.093
1990,5,2,3,0,0,0.473,9.477,40.429
1990,5,2,6,0,0,0.375,9.854,38.203
1990,5,2,9,0,0,0.338,9.934,38.698
1990,5,2,12,0,0,0.319,10.136,42.118
1990,5,2,15,0,0,0.258,10.413,48.061
1990,5,2,18,0,0,0.243,13.603,45.209
1990,5,2,21,0,0,0.223,13.467,45.214
1990,5,3,0,0,0,0.191,12.937,44.536
1990,5,3,3,0,0,0.261,12.69,44.803
1990,5,3,6,0,0,0.277,12.518,44.93
1990,5,3,9,0,0,0.265,12.377,45.049
1990,5,3,12,0,0,0.393,5.175,19.923
1990,5,3,15,0,0,0.64,4.622,21.069
1990,5,3,18,0,0,0.653,6.101,27.807
1990,5,3,21,0,0,0.556,7.951,34.109
1990,5,4,0,0,0,0.397,8.493,37.127
1990,5,4,3,0,0,0.302,9.208,38.401
1990,5,4,6,0,0,0.265,9.553,42.806
1990,5,4,9,0,0,0.261,11.336,45.521
1990,5,4,12,0,0,0.259,11.537,45.63
1990,5,4,15,0,0,0.26,11.693,46.299
1990,5,4,18,0,0,0.249,11.758,46.858
1990,5,4,21,0,0,0.221,11.675,46.959
1990,5,5,0,0,0,0.252,11.613,47.033
1990,5,5,3,0,0,0.216,11.523,47.141
1990,5,5,6,0,0,0.17,11.437,47.662
1990,5,5,9,0,0,0.155,11.31,48.219
1990,5,5,12,0,0,0.167,11.06,49.083
1990,5,5,15,0,0,0.178,10.765,49.566
1990,5,5,18,0,0,0.19,10.642,49.975
1990,5,5,21,0,0,0.2,10.553,50.022
1990,5,6,0,0,0,0.205,10.483,49.815
1990,5,6,3,0,0,0.208,10.413,49.671
1990,5,6,6,0,0,0.188,10.305,49.292
1990,5,6,9,0,0,0.185,10.253,49.292
1990,5,6,12,0,0,0.185,10.193,49.336
1990,5,6,15,0,0,0.187,10.013,52.026
1990,5,6,18,0,0,0.192,9.926,52.496
1990,5,6,21,0,0,0.194,9.862,52.603
1990,5,7,0,0,0,0.197,9.872,52.411
1990,5,7,3,0,0,0.193,9.816,52.75
1990,5,7,6,0,0,0.191,9.767,52.882
1990,5,7,9,0,0,0.201,9.728,52.883
1990,5,7,12,0,0,0.21,9.7,52.918
1990,5,7,15,0,0,0.213,9.683,52.75
1990,5,7,18,0,0,0.243,9.656,52.491
1990,5,7,21,0,0,0.288,9.607,52.298
1990,5,8,0,0,0,0.304,9.557,52.093
1990,5,8,3,0,0,0.278,9.58,51.887
1990,5,8,6,0,0,0.263,9.531,51.791
1990,5,8,9,0,0,0.258,9.486,51.911
1990,5,8,12,0,0,0.252,9.483,51.999
1990,5,8,15,0,0,0.247,9.573,52.029
1990,5,8,18,0,0,0.246,9.726,52.721
1990,5,8,21,0,0,0.24,9.985,52.848
1990,5,9,0,0,0,0.222,10.231,53.262
1990,5,9,3,0,0,0.2,10.468,53.178
1990,5,9,6,0,0,0.198,10.508,52.837
1990,5,9,9,0,0,0.214,10.798,53.667
1990,5,9,12,0,0,0.238,10.561,52.823
1990,5,9,15,0,0,0.222,10.255,52.753
1990,5,9,18,0,0,0.225,10.233,52.953
1990,5,9,21,0,0,0.237,10.245,52.968
1990,5,10,0,0,0,0.272,10.22,52.655
1990,5,10,3,0,0,0.28,10.235,52.713
1990,5,10,6,0,0,0.33,10.222,52.435
1990,5,10,9,0,0,0.324,10.201,52.249
1990,5,10,12,0,0,0.339,10.22,51.891
1990,5,10,15,0,0,0.289,10.18,51.323
1990,5,10,18,0,0,0.265,10.17,51.115
1990,5,10,21,0,0,0.265,10.171,51.245
1990,5,11,0,0,0,0.268,10.145,51.599
1990,5,11,3,0,0,0.271,10.008,51.179
1990,5,11,6,0,0,0.271,9.809,51.444
1990,5,11,9,0,0,0.273,9.664,51.676
1990,5,11,12,0,0,0.28,9.574,51.605
1990,5,11,15,0,0,0.297,9.457,51.173
1990,5,11,18,0,0,0.326,9.145,49.943
1990,5,11,21,0,0,0.371,8.662,49.152
1990,5,12,0,0,0,0.433,8.443,48.712
1990,5,12,3,0,0,0.516,8.46,48.592
1990,5,12,6,0,0,0.619,8.599,48.529
1990,5,12,9,0,0,0.744,8.833,48.486
1990,5,12,12,0,0,0.889,9.218,48.507
1990,5,12,15,0,0,1.053,9.681,48.492
1990,5,12,18,0,0,1.234,10.236,48.565
1990,5,12,21,0,0,1.424,10.678,48.648
1990,5,13,0,0,0,1.607,11.12,48.589
1990,5,13,3,0,0,1.779,11.422,48.784
1990,5,13,6,0,0,1.919,11.729,48.98
1990,5,13,9,0,0,1.997,11.935,49.2
1990,5,13,12,0,0,2.003,11.885,49.582
1990,5,13,15,0,0,1.961,11.713,50.338
1990,5,13,18,0,0,1.911,11.56,51.654
1990,5,13,21,0,0,1.886,11.475,53.527
1990,5,14,0,0,0,1.884,11.458,55.761
1990,5,14,3,0,0,1.877,11.475,57.717
1990,5,14,6,0,0,1.845,11.485,59.304
1990,5,14,9,0,0,1.788,11.487,60.681
1990,5,14,12,0,0,1.705,11.45,61.81
1990,5,14,15,0,0,1.585,11.371,62.513
1990,5,14,18,0,0,1.447,11.236,62.917
1990,5,14,21,0,0,1.316,11.011,63.417
1990,5,15,0,0,0,1.192,10.808,63.396
1990,5,15,3,0,0,1.066,10.671,63.516
1990,5,15,6,0,0,0.959,10.6,63.611
1990,5,15,9,0,0,0.879,10.56,63.802
1990,5,15,12,0,0,0.818,10.552,64.066
1990,5,15,15,0,0,0.77,10.57,64.299
1990,5,15,18,0,0,0.73,10.61,64.421
1990,5,15,21,0,0,0.686,10.632,64.377
1990,5,16,0,0,0,0.64,10.62,64.133
1990,5,16,3,0,0,0.592,10.578,63.698
1990,5,16,6,0,0,0.547,10.5,63.162
1990,5,16,9,0,0,0.51,10.398,62.543
1990,5,16,12,0,0,0.482,10.25,61.642
1990,5,16,15,0,0,0.461,10.062,61.198
1990,5,16,18,0,0,0.449,9.907,60.637
1990,5,16,21,0,0,0.434,9.807,59.98
1990,5,17,0,0,0,0.423,9.732,59.366
1990,5,17,3,0,0,0.416,9.67,58.905
1990,5,17,6,0,0,0.413,9.604,58.68
1990,5,17,9,0,0,0.411,9.533,58.493
1990,5,17,12,0,0,0.419,9.431,58.475
1990,5,17,15,0,0,0.422,9.291,58.393
1990,5,17,18,0,0,0.404,9.106,59.743
1990,5,17,21,0,0,0.391,8.964,59.89
1990,5,18,0,0,0,0.381,8.869,59.93
1990,5,18,3,0,0,0.401,8.82,59.697
1990,5,18,6,0,0,0.428,8.746,60.055
1990,5,18,9,0,0,0.466,8.773,61.735
1990,5,18,12,0,0,0.579,9.858,65.325
1990,5,18,15,0,0,0.727,10.431,67.507
1990,5,18,18,0,0,0.837,10.507,68.373
1990,5,18,21,0,0,0.868,10.455,68.785
1990,5,19,0,0,0,0.839,10.355,69.027
1990,5,19,3,0,0,0.794,10.197,69.091
1990,5,19,6,0,0,0.769,10.057,70.217
1990,5,19,9,0,0,0.762,10.027,70.08
1990,5,19,12,0,0,0.75,10.037,69.826
1990,5,19,15,0,0,0.74,9.973,69.083
1990,5,19,18,0,0,0.91,9.84,68.646
1990,5,19,21,0,0,1.4,6.082,35.43
1990,5,20,0,0,0,1.678,6.193,33.183
1990,5,20,3,0,0,1.821,6.556,35.491
1990,5,20,6,0,0,2.217,7.089,39.797
1990,5,20,9,0,0,2.192,7.781,42.309
1990,5,20,12,0,0,1.936,8.358,44.076
1990,5,20,15,0,0,1.726,8.609,43.541
1990,5,20,18,0,0,1.493,8.602,43.658
1990,5,20,21,0,0,1.311,8.52,44.539
1990,5,21,0,0,0,1.142,8.462,46.059
1990,5,21,3,0,0,0.972,8.516,47.464
1990,5,21,6,0,0,0.79,8.676,48.705
1990,5,21,9,0,0,0.629,8.826,49.977
1990,5,21,12,0,0,0.556,8.92,51.055
1990,5,21,15,0,0,0.525,8.949,51.861
1990,5,21,18,0,0,0.494,8.942,52.874
1990,5,21,21,0,0,0.462,8.899,53.635
1990,5,22,0,0,0,0.484,8.854,54.033
1990,5,22,3,0,0,0.532,8.862,54.102
1990,5,22,6,0,0,0.527,8.938,54.154
1990,5,22,9,0,0,0.543,9.041,54.435
1990,5,22,12,0,0,0.558,9.118,54.916
1990,5,22,15,0,0,0.575,9.222,55.778
1990,5,22,18,0,0,0.589,9.412,59.115
1990,5,22,21,0,0,0.597,9.772,60.204
1990,5,23,0,0,0,0.604,10.249,62.079
1990,5,23,3,0,0,0.613,10.479,62.194
1990,5,23,6,0,0,0.626,10.513,62.623
1990,5,23,9,0,0,0.613,10.465,63.142
1990,5,23,12,0,0,0.596,10.408,63.481
1990,5,23,15,0,0,0.602,10.335,63.441
1990,5,23,18,0,0,0.633,10.255,63.117
1990,5,23,21,0,0,0.645,10.165,62.947
1990,5,24,0,0,0,0.625,10.021,62.498
1990,5,24,3,0,0,0.607,9.892,62.687
1990,5,24,6,0,0,0.592,9.803,62.898
1990,5,24,9,0,0,0.582,9.742,63.019
1990,5,24,12,0,0,0.595,9.695,62.977
1990,5,24,15,0,0,0.701,9.683,62.57
1990,5,24,18,0,0,0.909,5.52,33.332
1990,5,24,21,0,0,1.51,5.818,33.026
1990,5,25,0,0,0,1.577,6.635,36.527
1990,5,25,3,0,0,1.683,7.057,37.297
1990,5,25,6,0,0,1.623,7.42,36.417
1990,5,25,9,0,0,1.548,7.881,38.709
1990,5,25,12,0,0,1.497,8.288,37.836
1990,5,25,15,0,0,1.258,8.85,40.086
1990,5,25,18,0,0,1.051,8.957,39.658
1990,5,25,21,0,0,0.889,8.862,40.071
1990,5,26,0,0,0,0.761,8.771,40.996
1990,5,26,3,0,0,0.643,8.658,42.285
1990,5,26,6,0,0,0.552,8.583,44.19
1990,5,26,9,0,0,0.484,8.696,46.759
1990,5,26,12,0,0,0.446,8.997,49.973
1990,5,26,15,0,0,0.429,9.473,57.325
1990,5,26,18,0,0,0.414,9.697,58.273
1990,5,26,21,0,0,0.414,9.746,58.652
1990,5,27,0,0,0,0.404,9.703,58.67
1990,5,27,3,0,0,0.371,9.622,58.603
1990,5,27,6,0,0,0.347,9.533,58.366
1990,5,27,9,0,0,0.316,9.453,58.116
1990,5,27,12,0,0,0.296,9.447,57.859
1990,5,27,15,0,0,0.241,9.494,57.862
1990,5,27,18,0,0,0.197,9.55,57.515
1990,5,27,21,0,0,0.145,9.619,56.822
1990,5,28,0,0,0,0.151,9.672,56.716
1990,5,28,3,0,0,0.196,9.711,56.717
1990,5,28,6,0,0,0.238,9.756,56.224
1990,5,28,9,0,0,0.232,3.145,232.32
1990,5,28,12,0,0,0.201,10.21,54.41
1990,5,28,15,0,0,0.162,11.579,54.604
1990,5,28,18,0,0,0.138,11.642,53.881
1990,5,28,21,0,0,0.141,11.608,52.949
1990,5,29,0,0,0,0.139,9.525,52.318
1990,5,29,3,0,0,0.133,9.238,52.519
1990,5,29,6,0,0,0.126,11.165,51.772
1990,5,29,9,0,0,0.121,11.491,51.105
1990,5,29,12,0,0,0.114,10.019,49.435
1990,5,29,15,0,0,0.107,10.267,50.59
1990,5,29,18,0,0,0.107,10.355,51.69
1990,5,29,21,0,0,0.109,10.353,52.403
1990,5,30,0,0,0,0.109,10.332,52.71
1990,5,30,3,0,0,0.111,10.32,52.711
1990,5,30,6,0,0,0.115,10.328,52.79
1990,5,30,9,0,0,0.123,10.337,52.708
1990,5,30,12,0,0,0.139,10.347,52.745
1990,5,30,15,0,0,0.171,10.345,52.661
1990,5,30,18,0,0,0.203,10.315,52.665
1990,5,30,21,0,0,0.237,20.968,66.315
1990,5,31,0,0,0,0.215,21.158,65.23
1990,5,31,3,0,0,0.177,21.23,65.415
1990,5,31,6,0,0,0.194,21.055,66.416
1990,5,31,9,0,0,0.222,20.747,66.426
1990,5,31,12,0,0,0.284,20.388,66.35
1990,5,31,15,0,0,0.253,20.128,66.258
1990,5,31,18,0,0,0.207,20.07,66.433
1990,5,31,21,0,0,0.242,20,66.44
1990,6,1,0,0,0,0.291,19.922,66.42
1990,6,1,3,0,0,0.23,19.802,66.477
